Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Gardiner,Kennebec_ME,ME,27,81,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Reedsport,Douglas_OR,OR,57,74,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Gardena,Los Angeles_CA,CA,55.9,37,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Hainesville,Lake_IL,IL,75.9,64,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,San Leandro,Alameda_CA,CA,54,90,6,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Naples,Collier_FL,FL,80.1,96,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Rancho Cucamonga,San Bernardino_CA,CA,89.1,29,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,71,81,10,6,0,Fair,FALSE,FALSE,TRUE,day
3,Alabaster,Shelby_AL,AL,32,66,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Pompano Beach,Broward_FL,FL,82,65,10,19.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Sherman Oaks,Los Angeles_CA,CA,66.9,84,10,5.8,0,Overcast,TRUE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,37.9,97,2,11.5,0,Light Rain,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,28,51,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,28.9,78,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Columbia,Richland_SC,SC,66,75,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Hesperia,San Bernardino_CA,CA,89.6,5,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Collegeville,Montgomery_PA,PA,39,67,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Reno,Washoe_NV,NV,66,54,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,West Columbia,Brazoria_TX,TX,82.9,77,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,84,74,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,45,21,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Madison,Madison_MS,MS,62.1,93,3,18.4,0.49,Heavy Rain,FALSE,FALSE,FALSE,day
3,Chesterfield,Chesterfield_VA,VA,80,48,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Glen Ellyn,DuPage_IL,IL,64.9,84,7,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Cary,Wake_NC,NC,75,37,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,San Antonio,Bexar_TX,TX,89,57,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,39,79,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,48,77,10,10.4,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,82.8,13,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Brentwood,Williamson_TN,TN,78.1,71,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Decatur,DeKalb_GA,GA,91.9,42,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,54,97,2,6.9,0.08,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,64.9,26,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Colorado Springs,El Paso_CO,CO,32,50,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
3,Atlanta,DeKalb_GA,GA,78.1,74,10,20.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tarzana,Los Angeles_CA,CA,51.1,77,10,8.1,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Fort Lauderdale,Broward_FL,FL,86,48,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,61,78,8,0,0,Fair,TRUE,FALSE,FALSE,night
2,Fort Myers,Lee_FL,FL,57.9,90,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Aurora,Arapahoe_CO,CO,51.1,47,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Waynesville,Haywood_NC,NC,72,73,2,14,0,Heavy T-Storm,FALSE,FALSE,FALSE,day
2,Perris,Riverside_CA,CA,64.6,70,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Omaha,Douglas_NE,NE,64,65,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,90.3,40,10,12.7,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,36,44,10,6,0,Fair,FALSE,FALSE,TRUE,day
3,Irvine,Orange_CA,CA,59,62,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,33.1,75,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Deerfield Beach,Broward_FL,FL,73,90,5,17.3,0.05,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Summerville,Dorchester_SC,SC,75.2,94,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Dumfries,Prince William_VA,VA,88,70,10,9.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Hayward,Alameda_CA,CA,55,64,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Lutz,Hillsborough_FL,FL,79,78,10,3,0,Cloudy,FALSE,FALSE,TRUE,day
2,Dayton,Montgomery_OH,OH,35,82,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,57.9,90,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Alexandria,Alexandria_VA,VA,46.4,62,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Perris,Riverside_CA,CA,74,54,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Draper,Salt Lake_UT,UT,27.5,98,5,16.1,0,Overcast,FALSE,FALSE,TRUE,night
2,Renton,King_WA,WA,39,100,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Tarzana,Los Angeles_CA,CA,48.9,93,0.8,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Esko,Carlton_MN,MN,17.6,93,10,4.6,0.01,Overcast,TRUE,FALSE,FALSE,twilight
3,Hammond,Tangipahoa_LA,LA,54,44,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Dublin,Alameda_CA,CA,54,66,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Richmond,Richmond City_VA,VA,28.9,64,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,55.9,60,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Yuma,Yuma_AZ,AZ,78.1,27,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
3,Alamo,Contra Costa_CA,CA,75.9,46,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Berlin,Camden_NJ,NJ,79,77,8,0,0.01,Light Rain,FALSE,FALSE,TRUE,day
3,Fillmore,Millard_UT,UT,36,60,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Bradenton,Manatee_FL,FL,82.9,72,10,23,0,Overcast,FALSE,FALSE,TRUE,day
2,Abington,Montgomery_PA,PA,48,74,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Washington,District of Columbia_DC,DC,50,66,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,59,69,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,64.9,36,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Sarasota,Manatee_FL,FL,82,79,10,10,0,Fair,FALSE,FALSE,TRUE,day
4,Urbandale,Polk_IA,IA,63,56,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Fallon,Prairie_MT,MT,30.9,79,10,23,0,Overcast,FALSE,FALSE,FALSE,night
2,Chico,Butte_CA,CA,68,64,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,86,33,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Baton Rouge,East Baton Rouge_LA,LA,68,63,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Del Mar,San Diego_CA,CA,57,93,4,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,East Carbon,Carbon_UT,UT,19.9,92,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,80.1,60,10,9.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Santa Rosa,Sonoma_CA,CA,75.9,48,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Spartanburg,Spartanburg_SC,SC,77,29,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Revere,Suffolk_MA,MA,48.9,93,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
3,Pittsburgh,Allegheny_PA,PA,52,30,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,75,79,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Newport,Lincoln_OR,OR,59,82,7,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,53.6,26,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Hodges,Greenwood_SC,SC,90,48,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,50,24,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Charleston,Charleston_SC,SC,83,58,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,23,68,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Hanover,York_PA,PA,70,87,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Monrovia,Los Angeles_CA,CA,91.4,24,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Providence,Providence_RI,RI,63,100,3,12.7,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Castro Valley,Alameda_CA,CA,78,48,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,78,76,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Pittsburgh,Allegheny_PA,PA,14,56,10,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,73.9,76,10,9.2,0,Overcast,TRUE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,58.1,73,10,5.8,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Lynd,Lyon_MN,MN,30,79,10,13,0,Fair,FALSE,FALSE,FALSE,twilight
3,Delray Beach,Palm Beach_FL,FL,86,79,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,98.1,24,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,75.9,94,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Clearwater,Pinellas_FL,FL,75,69,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,37.4,45,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Petaluma,Sonoma_CA,CA,77,36,9,4.6,0,Clear,FALSE,FALSE,FALSE,day
4,Hillsboro,Vernon_WI,WI,60.8,100,6,1.2,0,Clear,FALSE,FALSE,FALSE,night
3,Darien,Fairfield_CT,CT,78.1,81,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,48,39,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Mira Loma,Riverside_CA,CA,54,83,4,0,0,Haze,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,57,72,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Waterbury,New Haven_CT,CT,71.1,100,0.2,0,0,Fog,FALSE,FALSE,FALSE,day
2,Corona,Queens_NY,NY,55.9,53,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Hazel Park,Oakland_MI,MI,39,89,3,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,72,59,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,66.9,52,10,16.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Burbank,Los Angeles_CA,CA,69.1,30,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,28,78,10,13.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
3,Downey,Los Angeles_CA,CA,59,48,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Dayton,Montgomery_OH,OH,60.1,75,10,5.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Bakersfield,Kern_CA,CA,84,26,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,87.1,49,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Andrews,Georgetown_SC,SC,46,81,10,5,0,Fair,FALSE,FALSE,FALSE,night
2,Atlanta,Fulton_GA,GA,84,44,10,9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Renton,King_WA,WA,55,42,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,70,53,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Franklin,Williamson_TN,TN,82.9,65,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Hialeah,Miami-Dade_FL,FL,84.9,80,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Brooklyn,Kings_NY,NY,70,68,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Hawaiian Gardens,Los Angeles_CA,CA,91.9,30,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,68,81,10,17.3,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Woodridge,Dupage_IL,IL,11.7,61,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Ashby,Middlesex_MA,MA,44.1,89,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,76,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Wilmington,New Hanover_NC,NC,85,63,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,54,53,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Zebulon,Wake_NC,NC,35.6,56,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Jefferson,Frederick_MD,MD,69.8,78,5,0,0,Overcast,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,84,14,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,61,97,2,14,0.16,Heavy Rain,FALSE,FALSE,TRUE,twilight
2,Augusta,Richmond_GA,GA,44.1,68,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Carlsbad,San Diego_CA,CA,57,89,9,3.5,0,Overcast,TRUE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,53.1,48,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Pasadena,Harris_TX,TX,73,90,10,8.1,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Rochester,Monroe_NY,NY,1,72,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Saint Peter,Nicollet_MN,MN,69,58,10,10,0,Fair,FALSE,FALSE,FALSE,twilight
2,Newberry,Newberry_SC,SC,86,58,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Winchester,Riverside_CA,CA,52,100,10,5,0,Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Hays_TX,TX,55,42,10,0,0,Clear,FALSE,FALSE,FALSE,night
4,Pardeeville,Columbia_WI,WI,75,91,10,11.5,0.03,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Flushing,Queens_NY,NY,53.1,71,10,11.5,0,Clear,TRUE,FALSE,FALSE,night
2,Lansing,Cook_IL,IL,28.4,69,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Memphis,Shelby_TN,TN,37,100,6,5,0,Fair,FALSE,FALSE,FALSE,day
3,Royse City,Rockwall_TX,TX,74,90,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Carol Stream,DuPage_IL,IL,88,61,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,41,82,7,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Maplesville,Chilton_AL,AL,37.9,70,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,75.9,50,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,61,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Mesquite,Dallas_TX,TX,70,94,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,59,81,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,62.1,24,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Elgin,Kane_IL,IL,83,67,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Long Beach,Los Angeles_CA,CA,55,86,2,7,0.04,Light Rain,FALSE,FALSE,FALSE,night
2,Memphis,Shelby_TN,TN,70,56,10,3,25,Cloudy,FALSE,FALSE,TRUE,twilight
3,Dallas,Dallas_TX,TX,82,74,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Bushnell,Sumter_FL,FL,84.2,79,10,5.8,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Hatboro,Montgomery_PA,PA,51.1,52,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Sanford,Seminole_FL,FL,48,89,10,0,0,Fair,FALSE,FALSE,TRUE,twilight
2,Minneapolis,Hennepin_MN,MN,23,78,10,6.9,0,Overcast,FALSE,FALSE,FALSE,night
3,Raleigh,Wake_NC,NC,59,96,5,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Charlotte,Mecklenburg_NC,NC,72,68,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Green Lane,Montgomery_PA,PA,30.2,75,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Southfields,Orange_NY,NY,66,40,20,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,New Port Richey,Pasco_FL,FL,72,100,2.5,3.5,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Fairfield,Essex_NJ,NJ,37.9,28,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,37.9,62,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
4,Newland,Avery_NC,NC,77.5,54,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Boston,Suffolk_MA,MA,66,96,3,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,53.1,71,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Bonita Springs,Lee_FL,FL,89,48,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,71.1,70,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Elizabeth,Union_NJ,NJ,68.5,56,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,26.1,84,7,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Patterson,Stanislaus_CA,CA,55.9,90,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lehigh Acres,Lee_FL,FL,89.1,53,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Compton,Los Angeles_CA,CA,62,53,10,3,0,Fair,FALSE,FALSE,TRUE,night
2,Wynnewood,Montgomery_PA,PA,41,40,10,10.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Cleveland,Cuyahoga_OH,OH,39.9,83,10,12.7,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Minneapolis,Hennepin_MN,MN,30.9,61,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,West New York,Hudson_NJ,NJ,73.9,45,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Defuniak Springs,Walton_FL,FL,73.2,95,4,18.4,0.25,Rain,FALSE,FALSE,FALSE,day
2,Bellerose,Queens_NY,NY,44.1,37,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,San Lorenzo,Alameda_CA,CA,48.9,80,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Aurora,Arapahoe_CO,CO,48,21,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lost Hills,Kern_CA,CA,50,50,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,63,70,10,19.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,85,77,10,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Canyon Country,Los Angeles_CA,CA,78,36,9,9,0,Fair,FALSE,FALSE,FALSE,day
3,Mesquite,Dallas_TX,TX,93.2,46,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,53.1,100,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Pelham,Westchester_NY,NY,91.9,38,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,79,84,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Meriden,New Haven_CT,CT,44.1,85,5,8.1,0.02,Light Rain,FALSE,FALSE,TRUE,day
2,Salem,Marion_OR,OR,43,86,8,3.5,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,28,75,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
4,Mccordsville,Hancock_IN,IN,50,94,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Sherman Oaks,Los Angeles_CA,CA,66.9,44,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Sylmar,Los Angeles_CA,CA,57.2,4,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Indianapolis,Marion_IN,IN,73,76,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Sanford,Seminole_FL,FL,83,51,10,15,0,Fair,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,77,48,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,41,43,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,107.6,8,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,66,54,10,5.8,0,Overcast,TRUE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,66,56,8,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,84,66,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Milwaukee,Milwaukee_WI,WI,69,54,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Hastings,Dakota_MN,MN,28,65,10,13,0,Cloudy,FALSE,FALSE,FALSE,night
3,San Diego,San Diego_CA,CA,73.9,73,6,0,0,Haze,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,60.1,80,10,10.4,0,Overcast,TRUE,FALSE,FALSE,twilight
3,Morrison,Jefferson_CO,CO,25,80,15,3,0,Cloudy,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,77,56,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Ridgefield Park,Bergen_NJ,NJ,68,70,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,30,32,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,59,72,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,91.9,44,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Madison,Madison_AL,AL,70,37,10,14,0,Fair,FALSE,FALSE,TRUE,day
2,Putnam Valley,Putnam_NY,NY,66.2,28,20,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,75,84,10,13,0,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,93,44,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,95,60,10,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Fishers,Hamilton_IN,IN,69.8,100,5,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,28.4,86,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Phoenix,Maricopa_AZ,AZ,93,32,10,5,0,Cloudy,FALSE,FALSE,TRUE,day
2,Villa Park,DuPage_IL,IL,46,93,4,13,0,Light Drizzle,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,85,69,10,5,0.18,Light Rain,FALSE,TRUE,FALSE,day
2,Opp,Covington_AL,AL,85,63,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Youngsville,Lafayette_LA,LA,69,96,1,0,0,Fog,FALSE,FALSE,FALSE,day
2,Brewster,Putnam_NY,NY,50,63,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Marriottsville,Howard_MD,MD,34,100,1.8,6.9,0.03,Light Snow,FALSE,FALSE,FALSE,day
2,Montclair,San Bernardino_CA,CA,91,26,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Marietta,Cobb_GA,GA,72,87,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Inglewood,Los Angeles_CA,CA,57.9,100,7,4.6,0,Patches of Fog,FALSE,FALSE,TRUE,day
2,Reno,Washoe_NV,NV,62.1,70,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,64.4,68,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
2,Martinez,Contra Costa_CA,CA,60.1,69,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,68,100,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Henderson,Sibley_MN,MN,24.8,74,7,13.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Cerritos,Los Angeles_CA,CA,77,26,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,94.6,41,10,11.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Wichita Falls,Wichita_TX,TX,51.3,27,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
